iata,name,latitude,longitude,start_station_id,start_station_name,Date
ROX,Roseau Municipal,48.85603806,-95.69703861,133,"Derry Street, Kensington",2019-07-17
RPB,Belleville Municipal,39.81790861,-97.659625,133,"Derry Street, Kensington",2019-09-19
RPD,Rice Lake Regional-Carl's,45.41809056,-91.77365194,133,"Derry Street, Kensington",2019-11-30
RPX,Roundup,46.47357528,-108.5576333,133,"Derry Street, Kensington",2020-03-11
RQB,Roben-Hood,43.72263278,-85.50407333,133,"Derry Street, Kensington",2020-07-02
RQE,Window Rock,35.65205556,-109.0673889,133,"Derry Street, Kensington",2020-07-24
RRL,Merrill Municipal,45.19927083,-89.71143389,133,"Derry Street, Kensington",2020-09-01
RRT,Warroad Intl Swede Carlson,48.94138889,-95.34838889,133,"Derry Street, Kensington",2018-01-19
RSH,Russian Mission,61.77967583,-161.3194772,133,"Derry Street, Kensington",2019-06-15
RSL,Russell Municipal,38.87212222,-98.81177611,133,"Derry Street, Kensington",2020-01-21
RSN,Ruston Regional,32.51444444,-92.58833333,133,"Derry Street, Kensington",2020-07-11
RST,Rochester International,43.90882639,-92.49798722,133,"Derry Street, Kensington",2017-07-31
RSV,Robinson Municipal,39.01604222,-87.649775,133,"Derry Street, Kensington",2017-03-11
RSW,Southwest Florida International,26.53616667,-81.75516667,133,"Derry Street, Kensington",2017-03-30
RTN,Raton Municipal/Crews,36.74152778,-104.5021833,133,"Derry Street, Kensington",2017-04-22
RUE,Russellville Municipal,35.25914667,-93.09326611,133,"Derry Street, Kensington",2018-10-19
RUG,Rugby Municipal,48.39035917,-100.0242739,133,"Derry Street, Kensington",2017-01-02
RUQ,Rowan County,35.64588583,-80.52029306,133,"Derry Street, Kensington",2018-02-21
RUT,Rutland State,43.52990694,-72.949615,133,"Derry Street, Kensington",2018-07-11
RVJ,Reidsville,32.05897222,-82.15172222,133,"Derry Street, Kensington",2020-07-01
RVL,Mifflin Cty,40.67737417,-77.62682833,133,"Derry Street, Kensington",2018-03-27
RVN,Hawkins County,36.45757917,-82.88503722,133,"Derry Street, Kensington",2018-06-06
RVS,"Richard Lloyd Jones, Jr.",36.0396275,-95.984635,133,"Derry Street, Kensington",2017-05-25
RWF,Redwood Falls Muni,44.54720389,-95.082255,133,"Derry Street, Kensington",2019-09-18
RWI,Rocky Mount Wilson,35.85498861,-77.89295611,133,"Derry Street, Kensington",2016-12-31
RWL,Rawlins Muni,41.8055975,-107.19994,133,"Derry Street, Kensington",2018-03-03
RWN,Arens,41.09226306,-86.61287111,133,"Derry Street, Kensington",2019-07-28
RXE,Rexburg-Madison County,43.83391139,-111.805105,133,"Derry Street, Kensington",2019-12-08
RYN,Ryan,32.14308333,-111.1728611,133,"Derry Street, Kensington",2020-06-20
RYV,Watertown Municipal,43.16963222,-88.72321222,133,"Derry Street, Kensington",2017-06-29
RYY,Cobb County-McCollum,34.01315611,-84.59854472,133,"Derry Street, Kensington",2018-10-02
RZL,Jasper County,40.94789861,-87.18257944,133,"Derry Street, Kensington",2019-04-17
RZN,Burnett County,45.8227275,-92.37250083,133,"Derry Street, Kensington",2018-07-04
RZT,Ross County,39.44136778,-83.02251556,133,"Derry Street, Kensington",2018-07-24
RZZ,Halifax County,36.43945583,-77.70934139,133,"Derry Street, Kensington",2018-12-15
S01,Conrad,48.16863889,-111.9764722,133,"Derry Street, Kensington",2018-02-18
S03,Ashland Muni-Sumner Parker,42.19028361,-122.6606283,133,"Derry Street, Kensington",2019-05-13
S05,Bandon State,43.08733083,-124.4095578,133,"Derry Street, Kensington",2020-07-19
S07,Bend Muni,44.09483333,-121.2006389,133,"Derry Street, Kensington",2020-04-27
S10,Chelan Muni,47.86597139,-119.9427053,133,"Derry Street, Kensington",2017-09-19
S12,Albany Municipal,44.63781639,-123.0594486,133,"Derry Street, Kensington",2018-10-25
S18,Forks,47.94146583,-124.3929867,133,"Derry Street, Kensington",2018-11-09
S21,Sunriver,43.87633333,-121.4530556,133,"Derry Street, Kensington",2017-11-30
S23,Ione Municipal,48.70727528,-117.4126036,133,"Derry Street, Kensington",2019-08-24
S24,Sandusky Co,41.29570556,-83.03723056,133,"Derry Street, Kensington",2018-07-10
S25,Watford City Municipal,47.79569972,-103.2536992,133,"Derry Street, Kensington",2019-04-14
S27,Kalispell City,48.17856944,-114.3037408,133,"Derry Street, Kensington",2018-07-30
S28,International Peace Garden,48.99778194,-100.0434589,133,"Derry Street, Kensington",2017-01-28
S30,Lebanon State,44.529845,-122.9295336,133,"Derry Street, Kensington",2017-02-22
S31,Lopez Island,48.48259944,-122.9368444,133,"Derry Street, Kensington",2017-06-05
S32,Cooperstown Municipal,47.42277361,-98.10587139,133,"Derry Street, Kensington",2017-08-05
S33,City-County,44.66623139,-121.1631,133,"Derry Street, Kensington",2017-08-11
S34,Plains,47.47243611,-114.900135,133,"Derry Street, Kensington",2018-01-30
S39,Prineville,44.28699389,-120.9038328,133,"Derry Street, Kensington",2018-02-17
S40,Prosser,46.212355,-119.7928122,133,"Derry Street, Kensington",2018-05-04
S43,Harvey,47.90815306,-122.1054072,133,"Derry Street, Kensington",2018-05-09
S45,Siletz Bay State,44.87761139,-124.0284472,133,"Derry Street, Kensington",2018-08-02
S47,Tillamook,45.41824194,-123.8143839,133,"Derry Street, Kensington",2018-08-10
S50,Auburn Municipal,47.32815583,-122.2265092,133,"Derry Street, Kensington",2019-01-09
S52,Methow Valley State,48.42070056,-120.1470264,133,"Derry Street, Kensington",2019-07-30
S59,Libby,48.28384528,-115.4902453,133,"Derry Street, Kensington",2019-10-04
S60,Kenmore Air Harbor Inc,47.75482,-122.2592931,133,"Derry Street, Kensington",2019-11-13
S64,Stanford,47.14718944,-110.2299289,133,"Derry Street, Kensington",2019-11-29
S66,Homedale Municipal,43.61488056,-116.9215372,133,"Derry Street, Kensington",2020-04-14
S67,Nampa Muni,43.58133333,-116.5230556,133,"Derry Street, Kensington",2017-04-09
S68,Orofino Municipal,46.49129139,-116.2768061,133,"Derry Street, Kensington",2018-08-24
S69,Lincoln,46.97494083,-112.6447606,133,"Derry Street, Kensington",2019-09-01
S70,Othello Muni,46.79486278,-119.0802875,133,"Derry Street, Kensington",2019-06-21
S71,Edgar G Obie,48.59194444,-109.2488889,133,"Derry Street, Kensington",2020-09-01
S72,St Maries Municipal,47.32768722,-116.5773906,133,"Derry Street, Kensington",2017-01-10
S73,Kamiah Municipal,46.21934028,-116.0134736,133,"Derry Street, Kensington",2017-11-26
S80,Idaho County,45.94255806,-116.1234158,133,"Derry Street, Kensington",2018-09-02
S83,Shoshone County,47.54769889,-116.1885008,133,"Derry Street, Kensington",2019-10-29
S85,Big Sky,48.15333333,-104.5038889,133,"Derry Street, Kensington",2019-11-17
S87,Weiser Municipal,44.20683056,-116.9623869,133,"Derry Street, Kensington",2016-12-31
S89,Craigmont Municipal,46.24710917,-116.4801447,133,"Derry Street, Kensington",2017-02-11
S93,Cle Elum Municipal,47.18317583,-120.884525,133,"Derry Street, Kensington",2017-03-16
S94,Whitman County Memorial,46.8584975,-117.4137964,133,"Derry Street, Kensington",2017-04-17
S97,Anderson,48.10486806,-119.7206128,133,"Derry Street, Kensington",2017-05-21
SAA,Shively,41.44485944,-106.8235264,133,"Derry Street, Kensington",2017-10-24
SAC,Sacramento Executive,38.51252389,-121.4934689,133,"Derry Street, Kensington",2018-09-07
SAD,Safford Regional,32.85331278,-109.6349708,133,"Derry Street, Kensington",2018-10-09
SAF,Santa Fe Municipal,35.61677778,-106.0881389,133,"Derry Street, Kensington",2018-10-20
SAN,San Diego International-Lindbergh,32.73355611,-117.1896567,133,"Derry Street, Kensington",2019-10-27
SAR,Sparta Community-Hunter,38.14893833,-89.69870972,133,"Derry Street, Kensington",2017-05-25
SAT,San Antonio International,29.53369444,-98.46977778,133,"Derry Street, Kensington",2018-05-20
SAV,Savannah International,32.12758333,-81.20213889,133,"Derry Street, Kensington",2017-09-23
SAW,Sawyer,46.35361111,-87.39583222,133,"Derry Street, Kensington",2018-07-15
SAZ,Staples Municipal,46.38087944,-94.80660167,133,"Derry Street, Kensington",2017-06-12
SBA,Santa Barbara Municipal,34.42621194,-119.8403733,133,"Derry Street, Kensington",2018-06-02
SBD,San Bernardino International,34.09535361,-117.2348742,133,"Derry Street, Kensington",2019-08-10
SBM,Sheboygan County Memorial,43.76949444,-87.85158944,133,"Derry Street, Kensington",2017-01-02
SBN,South Bend Regional,41.70895361,-86.31847417,133,"Derry Street, Kensington",2017-01-10
SBO,Emanuel County,32.60825,-82.36869444,133,"Derry Street, Kensington",2017-10-07
SBP,San Luis Obispo Co-McChesney,35.23705806,-120.6423931,133,"Derry Street, Kensington",2018-06-20
SBS,Steamboat Springs,40.51625944,-106.8663006,133,"Derry Street, Kensington",2018-10-26
SBU,Blue Earth Municipal,43.59534389,-94.09284833,133,"Derry Street, Kensington",2019-05-16
SBX,Shelby,48.54125278,-111.8720722,133,"Derry Street, Kensington",2019-06-25
SBY,Salisbury-Ocean City: Wicomico Regional,38.34052611,-75.51028806,133,"Derry Street, Kensington",2020-01-31
SCB,Scribner State,41.61033333,-96.62986111,133,"Derry Street, Kensington",2020-02-22
SCC,Deadhorse,70.19475583,-148.4651608,133,"Derry Street, Kensington",2020-06-18
SCD,Merkel Field Sylacauga Municipal,33.17183583,-86.30553778,133,"Derry Street, Kensington",2017-05-28
SCE,University Park,40.851206,-77.846302,133,"Derry Street, Kensington",2017-06-01
SCH,Schenectady Cty,42.85245556,-73.9288675,133,"Derry Street, Kensington",2020-07-06
SCK,Stockton Metro,37.89426694,-121.2386203,133,"Derry Street, Kensington",2017-02-28
SCM,Scammon Bay,61.84454111,-165.5737492,133,"Derry Street, Kensington",2017-10-17
SCX,Scott Municipal,36.45569444,-84.58575,133,"Derry Street, Kensington",2018-02-20
SD07,Bison Municipal,45.51859778,-102.4671042,133,"Derry Street, Kensington",2018-03-09
SD10,Canton Municipal,43.30888889,-96.571,133,"Derry Street, Kensington",2018-04-24
SD12,Wilder,44.43080278,-97.56118861,133,"Derry Street, Kensington",2018-08-10
SD16,Eureka Municipal,45.79998111,-99.6420625,133,"Derry Street, Kensington",2019-05-04
SD18,Flandreau Municipal,44.00386056,-96.59310139,133,"Derry Street, Kensington",2019-05-21
SD22,Hoven Municipal,45.25755861,-99.79783944,133,"Derry Street, Kensington",2019-06-09
SD28,McLaughlin Municipal,45.79680833,-100.7842503,133,"Derry Street, Kensington",2019-08-04
SD32,Murdo Municipal,43.85165639,-100.7120811,133,"Derry Street, Kensington",2019-09-08
SD33,Parkston Municipal,43.37915361,-97.97118278,133,"Derry Street, Kensington",2019-11-21
SD34,Presho Municipal,43.90637833,-100.0370669,133,"Derry Street, Kensington",2020-01-05
SDA,Shenandoah Municipal,40.75148167,-95.41347222,133,"Derry Street, Kensington",2020-02-02
SDF,Louisville International-Standiford,38.17438889,-85.736,133,"Derry Street, Kensington",2020-02-13
SDL,Scottsdale,33.622875,-111.9105333,133,"Derry Street, Kensington",2020-05-08
SDM,Brown  Municipal,32.57230556,-116.98025,133,"Derry Street, Kensington",2020-07-20
SDP,Sand Point Municipal,55.31502778,-160.5176944,133,"Derry Street, Kensington",2020-08-11
SDY,Sidney-Richland Municipal,47.70685778,-104.1925544,133,"Derry Street, Kensington",2020-08-17
SEA,Seattle-Tacoma Intl,47.44898194,-122.3093131,133,"Derry Street, Kensington",2017-08-13
SEE,Gillespie,32.82623111,-116.9724497,133,"Derry Street, Kensington",2017-03-28
SEF,Sebring  And Industrial Park,27.45640278,-81.3424,133,"Derry Street, Kensington",2017-06-01
SEG,Penn Valley,40.82052917,-76.86377611,133,"Derry Street, Kensington",2017-06-18
SEM,Craig,32.34394667,-86.98780333,133,"Derry Street, Kensington",2017-11-03
SEP,Clark Field Municipal,32.21532333,-98.17766722,133,"Derry Street, Kensington",2017-11-21
SER,Freeman Municipal,38.92355361,-85.90736556,133,"Derry Street, Kensington",2017-03-31
SET,St Charles County Smart,38.92969444,-90.42996111,133,"Derry Street, Kensington",2017-06-16
SEZ,Sedona,34.84862889,-111.7884614,133,"Derry Street, Kensington",2017-09-18
SFB,Orlando Sanford,28.77764,-81.23748944,133,"Derry Street, Kensington",2018-01-14
SFD,Bob Wiley,43.39058278,-99.84256194,133,"Derry Street, Kensington",2018-04-22
SFF,Felts,47.68281806,-117.3225583,133,"Derry Street, Kensington",2018-05-05
SFM,Sanford Regional,43.39386111,-70.70800028,133,"Derry Street, Kensington",2018-07-01
SFO,San Francisco International,37.61900194,-122.3748433,133,"Derry Street, Kensington",2018-10-04
SFQ,Suffolk Municipal,36.68235361,-76.60187333,133,"Derry Street, Kensington",2019-03-24
SFY,Tri-Township,42.04581972,-90.10760056,133,"Derry Street, Kensington",2019-04-15
SFZ,North Central State,41.92076333,-71.49138139,133,"Derry Street, Kensington",2019-12-11
SGF,Springfield-Branson Regional,37.24432611,-93.38685806,133,"Derry Street, Kensington",2020-08-05
SGH,Springfield-Beckley Municipal,39.84028194,-83.84015056,133,"Derry Street, Kensington",2018-07-21
SGJ,St. Augustine,29.95925,-81.33975,133,"Derry Street, Kensington",2020-08-01
SGR,Sugar Land Municipal/Hull,29.62225306,-95.65652889,133,"Derry Street, Kensington",2017-11-13
SGS,South St.Paul Municipal,44.85713278,-93.03285389,133,"Derry Street, Kensington",2017-01-17
SGT,Stuttgart Municipal,34.60054,-91.57457417,133,"Derry Street, Kensington",2019-06-02
SGU,St George Muni,37.09058333,-113.5930556,133,"Derry Street, Kensington",2019-10-11
SGY,Skagway,59.46006194,-135.3156636,133,"Derry Street, Kensington",2019-12-07
SHD,Shenandoah Valley Regional,38.26384333,-78.89643806,133,"Derry Street, Kensington",2020-02-29
SHG,Shungnak,66.88916556,-157.1505119,133,"Derry Street, Kensington",2018-11-03
SHH,Shishmaref,66.24956861,-166.0895589,133,"Derry Street, Kensington",2020-03-03
SHL,Sheldon Municipal,43.20839361,-95.83343306,133,"Derry Street, Kensington",2017-03-16
SHN,Sanderson,47.23355556,-123.1475556,133,"Derry Street, Kensington",2017-05-21
SHR,Sheridan County,44.76919556,-106.9802794,133,"Derry Street, Kensington",2017-05-28
SHV,Shreveport Regional,32.4466275,-93.82559833,133,"Derry Street, Kensington",2017-10-07
SHX,Shageluk,62.69511944,-159.5690614,133,"Derry Street, Kensington",2017-11-25
SIG,Fernando Luis Ribas Dominicci,18.45675,-66.09883333,133,"Derry Street, Kensington",2018-07-12
SIK,Sikeston Memorial Municipal,36.89888889,-89.56175,133,"Derry Street, Kensington",2018-07-15
SIT,Sitka,57.04713806,-135.3615983,133,"Derry Street, Kensington",2018-08-20
SIV,Sullivan County,39.1147125,-87.44832917,133,"Derry Street, Kensington",2018-11-26
SIY,Siskiyou County,41.78144167,-122.4681094,133,"Derry Street, Kensington",2018-12-26
SJC,San Jose International,37.36186194,-121.9290089,133,"Derry Street, Kensington",2019-03-20
SJN,St Johns Industrial Air Park,34.51855556,-109.37875,133,"Derry Street, Kensington",2019-08-04
SJT,San Angelo Regional /Mathis,31.35775,-100.4963056,133,"Derry Street, Kensington",2019-11-01
SJU,Luis Munoz Marin International,18.43941667,-66.00183333,133,"Derry Street, Kensington",2020-08-03
SJX,Beaver Island,45.69227778,-85.56630556,133,"Derry Street, Kensington",2020-07-29
SKA,Fairchild AFB,47.615058,-117.655803,133,"Derry Street, Kensington",2019-07-21
SKI,Sac City Municipal,42.37908333,-94.97958333,133,"Derry Street, Kensington",2019-06-30
SKW,Skwentna,61.965295,-151.1913661,133,"Derry Street, Kensington",2018-02-19
SKX,Taos Municipal,36.45819,-105.6724289,133,"Derry Street, Kensington",2019-01-21
SLB,Storm Lake Municipal,42.59719444,-95.24066667,133,"Derry Street, Kensington",2019-09-17
SLC,Salt Lake City Intl,40.78838778,-111.9777731,133,"Derry Street, Kensington",2019-06-01
SLE,McNary Fld,44.90952778,-123.0025,133,"Derry Street, Kensington",2017-08-10
SLG,Smith,36.19060778,-94.49088306,133,"Derry Street, Kensington",2017-08-25
SLK,Adirondack,44.38531,-74.20618472,133,"Derry Street, Kensington",2017-12-09
SLN,Salina Municipal,38.7914825,-97.65060333,133,"Derry Street, Kensington",2018-06-23
SLO,Salem-Leckrone,38.64287222,-88.96418528,133,"Derry Street, Kensington",2020-01-25
SLQ,Sleetmute,61.70931139,-157.1557008,133,"Derry Street, Kensington",2018-08-03
SLR,Sulphur Springs Municipal,33.15983333,-95.62113889,133,"Derry Street, Kensington",2019-10-07
SMD,Smith,41.14335389,-85.15277694,133,"Derry Street, Kensington",2019-08-03
SME,Somerset-Pulaski County,37.05419722,-84.61494139,133,"Derry Street, Kensington",2019-12-08
SMF,Sacramento International,38.69542167,-121.5907669,133,"Derry Street, Kensington",2017-11-20
SMN,Lemhi County,45.12047778,-113.8820103,133,"Derry Street, Kensington",2018-02-05
SMO,Santa Monica Municipal,34.01582194,-118.4512961,133,"Derry Street, Kensington",2019-11-22
SMQ,Somerset,40.62599083,-74.67024333,133,"Derry Street, Kensington",2018-08-15
SMS,Sumter Municipal,33.99569444,-80.3615,133,"Derry Street, Kensington",2019-10-20
SMX,Santa Maria Pub/Capt G Allan Hancock,34.89924833,-120.4575825,133,"Derry Street, Kensington",2017-06-07
SNA,John Wayne /Orange Co,33.67565861,-117.8682225,133,"Derry Street, Kensington",2017-09-11
SNH,Savannah Hardin County,35.17036,-88.21587,133,"Derry Street, Kensington",2017-10-12
SNK,Winston,32.69338667,-100.9504525,133,"Derry Street, Kensington",2018-03-05
SNL,Shawnee Municipal,35.35730333,-96.94282833,133,"Derry Street, Kensington",2019-10-01
SNP,St. Paul,57.16733333,-170.2204444,133,"Derry Street, Kensington",2020-03-07
SNS,Salinas Municipal,36.66279222,-121.6063603,133,"Derry Street, Kensington",2017-04-03
SNY,Sidney Municipal,41.10133333,-102.9852778,133,"Derry Street, Kensington",2017-12-04
SOP,Moore County,35.23735278,-79.39116944,133,"Derry Street, Kensington",2019-04-23
SOV,Seldovia,59.44243917,-151.7040503,133,"Derry Street, Kensington",2018-10-22
SOW,Show Low Municipal,34.26527194,-110.0054075,133,"Derry Street, Kensington",2019-01-21
SPA,Spartanburg Downtown Memorial,34.91572222,-81.9565,133,"Derry Street, Kensington",2019-02-20
SPB,Scappoose Industrial Airpark,45.77250444,-122.8623611,133,"Derry Street, Kensington",2018-07-10
SPF,Black Hills-Clyde Ice,44.48022222,-103.7768889,133,"Derry Street, Kensington",2018-09-23
SPG,Albert Whitted Municipal,27.76511111,-82.62697222,133,"Derry Street, Kensington",2017-02-24
SPH,Springhill,32.98316472,-93.41081028,133,"Derry Street, Kensington",2017-11-05
SPI,Capital,39.84395194,-89.67761861,133,"Derry Street, Kensington",2019-05-28
SPN,Tinian International Airport,14.996111,145.621384,133,"Derry Street, Kensington",2018-07-16
SPS,Sheppard AFB/Wichita Falls Municipal,33.98879611,-98.49189333,133,"Derry Street, Kensington",2020-05-03
SPW,Spencer Municipal,43.16552778,-95.20280556,133,"Derry Street, Kensington",2019-08-12
SPX,Houston-Gulf,29.50836111,-95.05133333,133,"Derry Street, Kensington",2019-02-19
SQI,Whiteside Co,41.74284139,-89.67629028,133,"Derry Street, Kensington",2017-02-13
SQL,San Carlos,37.511855,-122.2495236,133,"Derry Street, Kensington",2017-10-13
SRB,Upper Cumberland Regional,36.05593278,-85.5307475,133,"Derry Street, Kensington",2017-11-03
SRC,Searcy Municipal,35.21194639,-91.737165,133,"Derry Street, Kensington",2019-11-17
SRQ,Sarasota Bradenton International,27.39533333,-82.55411111,133,"Derry Street, Kensington",2019-06-25
SRR,Sierra Blanca Regional,33.46285,-105.5347508,133,"Derry Street, Kensington",2019-08-27
SRV,Stony River 2,61.789875,-156.5881861,133,"Derry Street, Kensington",2018-05-15
SSF,Stinson Municipal,29.3370075,-98.47114056,133,"Derry Street, Kensington",2019-06-05
SSI,Malcolm McKinnon,31.1515925,-81.39134667,133,"Derry Street, Kensington",2018-04-01
SSQ,Shell Lake Municipal,45.73138139,-91.92066194,133,"Derry Street, Kensington",2018-10-08
STC,St Cloud Regional,45.54532417,-94.05833667,133,"Derry Street, Kensington",2019-11-20
STE,Stevens Point Municipal,44.54513556,-89.53028444,133,"Derry Street, Kensington",2020-03-02
STF,George M Bryan,33.43381667,-88.84863806,133,"Derry Street, Kensington",2020-06-22
STJ,Rosecrans Memorial,39.77194444,-94.90970556,133,"Derry Street, Kensington",2020-04-05
STK,Crosson,40.6152625,-103.2646556,133,"Derry Street, Kensington",2017-06-09
STL,Lambert-St Louis International,38.74768694,-90.35998972,133,"Derry Street, Kensington",2019-03-21
STP,St Paul Downtown Holman,44.9344725,-93.05999861,133,"Derry Street, Kensington",2019-05-19
STS,Sonoma Co,38.50897694,-122.8128803,133,"Derry Street, Kensington",2018-06-04
STT,Cyril E. King,18.33730556,-64.97336111,133,"Derry Street, Kensington",2018-12-14
STX,Henry E. Rohlsen,17.70188889,-64.79855556,133,"Derry Street, Kensington",2019-08-12
SUA,Witham,27.18169444,-80.22108333,133,"Derry Street, Kensington",2017-01-26
SUD,Stroud Municipal,35.78756833,-96.65862861,133,"Derry Street, Kensington",2019-09-24
SUE,Door County Cherryland,44.84366222,-87.42154111,133,"Derry Street, Kensington",2018-07-10
SUN,Friedman Memorial,43.50484139,-114.2965903,133,"Derry Street, Kensington",2019-03-30
SUS,Spirit of St Louis,38.66187028,-90.65123,133,"Derry Street, Kensington",2019-10-08
SUT,Brunswick County,33.92925694,-78.07499167,133,"Derry Street, Kensington",2017-04-06
SUW,Richard I Bong,46.6897175,-92.094655,133,"Derry Street, Kensington",2017-07-15
SUX,Sioux Gateway,42.40260333,-96.38436694,133,"Derry Street, Kensington",2018-06-26
SVA,Savoonga,63.68639444,-170.4926361,133,"Derry Street, Kensington",2018-07-21
SVC,Grant County,32.63654694,-108.1563853,133,"Derry Street, Kensington",2019-03-04
SVE,Susanville Municipal,40.37684111,-120.5730033,133,"Derry Street, Kensington",2019-09-16
SVH,Statesville Municipal,35.76526389,-80.95673611,133,"Derry Street, Kensington",2019-10-03
SVS,Stevens Village,66.00900528,-149.0959153,133,"Derry Street, Kensington",2019-10-15
SWD,Seward,60.12693833,-149.4188122,133,"Derry Street, Kensington",2017-05-22
SWF,Stewart,41.50409361,-74.10483833,133,"Derry Street, Kensington",2017-08-02
SWO,Stillwater Regional,36.16025194,-97.08577028,133,"Derry Street, Kensington",2018-03-20
SWT,Seward Municipal,40.86525806,-97.10931306,133,"Derry Street, Kensington",2018-10-10
SWW,Avenger,32.46736806,-100.4665508,133,"Derry Street, Kensington",2019-03-29
SXL,Summersville,38.23163889,-80.87080556,133,"Derry Street, Kensington",2019-08-13
SXP,Sheldon Point,62.52055556,-164.8477778,133,"Derry Street, Kensington",2019-08-01
SXQ,Soldotna,60.47613889,-151.0324444,133,"Derry Street, Kensington",2017-07-18
SYF,Cheyenne County Municipal,39.76104833,-101.7958414,133,"Derry Street, Kensington",2019-04-11
SYI,Bomar Field-Shelbyville Municipal,35.56009889,-86.44249333,133,"Derry Street, Kensington",2019-06-22
SYR,Syracuse-Hancock Intl,43.11118694,-76.10631056,133,"Derry Street, Kensington",2018-09-20
SYV,Sylvester,31.55851111,-83.89573389,133,"Derry Street, Kensington",2017-05-31
SZP,Santa Paula,34.34722167,-119.061215,133,"Derry Street, Kensington",2017-09-18
SZT,Sandpoint,48.29965139,-116.5597681,133,"Derry Street, Kensington",2018-04-26
SZY,Robert Sibley,35.20295,-88.49836139,133,"Derry Street, Kensington",2018-06-22
T00,Chambers County,29.77,-94.66361194,133,"Derry Street, Kensington",2019-07-03
T03,Tuba City,36.09276972,-111.3826419,133,"Derry Street, Kensington",2019-08-18
T08,Tomahawk Regional,45.46913889,-89.80569444,133,"Derry Street, Kensington",2019-11-23
T18,Brooks County,27.20683333,-98.12117083,133,"Derry Street, Kensington",2020-07-05
T28,Lampasas Municipal,31.10672694,-98.19600194,133,"Derry Street, Kensington",2020-08-09
T35,Cameron Municipal Airpark,30.87935556,-96.97109694,133,"Derry Street, Kensington",2017-07-14
T36,Paul Pittman Memorial,31.14601111,-90.168145,133,"Derry Street, Kensington",2017-08-04
T41,La Porte Municipal,29.66925,-95.06419444,133,"Derry Street, Kensington",2018-07-23
T44,Trident Basin,57.78083333,-152.3913889,133,"Derry Street, Kensington",2017-03-26
T47,Kickapoo Downtown Airpark,33.86122222,-98.4904425,133,"Derry Street, Kensington",2017-09-29
T49,Big Spring McMahon-Wrinkle,32.21261111,-101.5216389,133,"Derry Street, Kensington",2017-10-04
T53,Robstown-Nueces County,27.77854306,-97.69052389,133,"Derry Street, Kensington",2018-02-06
T56,Crockett-Houston County,31.30696111,-95.40383056,133,"Derry Street, Kensington",2018-06-10
T57,Garland Heliport,32.887625,-96.6836075,133,"Derry Street, Kensington",2018-07-05
T60,Stonewall County,33.17231861,-100.1976044,133,"Derry Street, Kensington",2018-07-06
T65,Mid Valley,26.17763889,-97.97305556,133,"Derry Street, Kensington",2019-03-15
T69,Sinton-San Patricio County,28.03925,-97.54244444,133,"Derry Street, Kensington",2019-05-13
T71,Cuero Municipal,29.08358806,-97.26693417,133,"Derry Street, Kensington",2019-11-09
T72,Hearne Municipal,30.87182917,-96.62222639,133,"Derry Street, Kensington",2020-07-18
T74,Taylor Municipal,30.57194444,-97.44316667,133,"Derry Street, Kensington",2020-07-21
T78,Liberty Municipal,30.07780556,-94.69855556,133,"Derry Street, Kensington",2020-07-24
T80,Kleberg County,27.55086111,-98.03091833,133,"Derry Street, Kensington",2019-04-14
T82,Gillespie County,30.24369444,-98.90952778,133,"Derry Street, Kensington",2019-10-29
T89,Castroville Municipal,29.34192083,-98.85090056,133,"Derry Street, Kensington",2019-11-26
T90,Chambers County,29.80411,-94.43102306,133,"Derry Street, Kensington",2018-06-09
T97,Calhoun County,28.65405111,-96.6813125,133,"Derry Street, Kensington",2018-09-17
TAD,Perry Stokes,37.25937778,-104.340675,133,"Derry Street, Kensington",2019-12-23
TAL,Ralph M Calhoun Memorial,65.17439528,-152.1093886,133,"Derry Street, Kensington",2020-07-24
TAN,Taunton Municipal,41.87460139,-71.01687583,133,"Derry Street, Kensington",2019-01-21
TAZ,Taylorville Municipal,39.53418583,-89.32781222,133,"Derry Street, Kensington",2019-05-14
TBN,Forney AAF,37.74163111,-92.14073611,133,"Derry Street, Kensington",2019-05-15
TBR,Statesboro Municipal,32.48316667,-81.73727778,133,"Derry Street, Kensington",2018-07-17
TCC,Tucumcari Municipal,35.18277806,-103.6031853,133,"Derry Street, Kensington",2020-05-07
TCL,Tuscaloosa Municipal,33.2206275,-87.61140139,133,"Derry Street, Kensington",2019-02-21
TCS,Truth Or Consequences Municipal,33.23694444,-107.27175,133,"Derry Street, Kensington",2017-06-03
TCT,Takotna,62.99270417,-156.0681903,133,"Derry Street, Kensington",2017-07-21
TCY,Tracy Municipal,37.68910778,-121.4418172,133,"Derry Street, Kensington",2019-04-29
TDF,Person County,36.28489194,-78.98422694,133,"Derry Street, Kensington",2019-11-15
TDO,Toledo-Winlock Ed Carlson Memorial,46.47709083,-122.80686,133,"Derry Street, Kensington",2017-05-26
TDZ,Toledo Metcalf,41.56487194,-83.48226139,133,"Derry Street, Kensington",2017-07-13
TEB,Teterboro,40.85010139,-74.06083611,133,"Derry Street, Kensington",2018-06-19
TEL,Perry County Municipal,38.01769694,-86.69093,133,"Derry Street, Kensington",2018-08-31
TEW,Mason Jewett,42.56576833,-84.42321861,133,"Derry Street, Kensington",2020-06-10
TEX,Telluride Regional,37.95375861,-107.90848,133,"Derry Street, Kensington",2020-06-18
TGC,Gibson County,35.93245472,-88.84894028,133,"Derry Street, Kensington",2017-03-01
TGI,Tangier Island,37.82513889,-75.99777778,133,"Derry Street, Kensington",2018-01-31
